                           1                            2                            3                            4                            5                            6                            7                            8 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days                     compiler                        build             MESA_SDK_version                         date 
                       11701      9.5156784879724952E+001      3.3304874707903728E+001      1.0000000000000000E+002                   "gfortran"                      "8.3.0"      "x86_64-linux-20190503"                   "20210304" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48                               49                               50                               51 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                    star_1_radius                    star_2_radius                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                    xfer_fraction                      lg_mdot_edd                     mdot_edd_eta          lg_accretion_luminosity                          bh_spin                            J_orb                         J_spin_1                         J_spin_2                          J_total                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                   accretion_mode                acc_am_div_kep_am                      lg_t_sync_1                      lg_t_sync_2                P_rot_div_P_orb_1                P_rot_div_P_orb_2                      donor_index                 point_mass_index                      trap_radius                       acc_radius                     t_sync_rad_1                    t_sync_conv_1                     t_sync_rad_2                    t_sync_conv_2 
                             535          3.3569530602663709E+006          4.1485871715836703E+002          9.3115635141501809E+002          5.7619833008478984E+001          5.5981983392156771E+001          1.7763281883244755E+000          1.0697526939421090E+001          3.5051220450635412E+002          3.5516113812231617E+002         -9.9493219304353131E-001         -9.6987979316662487E-001          3.1043455213960339E+001          3.1951685114557684E+001         -9.8999999999999986E+001         -4.5342092303678525E+000         -6.2229788594824829E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5342092303678525E+000         -6.2229788594824829E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.3058968117040250E+055          5.2343488380408116E+050          9.3898690361814052E+050          2.3060430538827673E+055         -3.5567230851605596E+041          0.0000000000000000E+000         -5.0771699547941901E+031         -3.5567230846553369E+041          2.4947939649108894E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7644337055327856E+001          1.3888412241034537E+001          8.6011659552423819E-002          4.6744762857433214E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          7.2237678731756402E+027          1.3913890820251001E+025          1.2998408224289785E+024          2.4407526916018363E+021 
                             536          3.3590182544038645E+006          4.1565865153847727E+002          9.3205323927269114E+002          5.7617653979937508E+001          5.5874746367200679E+001          1.7738360757975045E+000          1.0701830553732812E+001          3.5069849353026973E+002          3.5565520535918148E+002         -9.9494199117326854E-001         -9.6990953487402254E-001          3.0983962128813271E+001          3.1950448546705246E+001         -9.8999999999999986E+001         -4.5404943927155559E+000         -6.2227429317599716E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5404943927155559E+000         -6.2227429317599716E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.3036073454266677E+055          5.2097733411954902E+050          9.3864602367402849E+050          2.3037533077624470E+055         -3.5128680046454146E+041          0.0000000000000000E+000         -5.0372041271560271E+031         -3.5128680041441928E+041          2.4986759555206619E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7644455348057964E+001          1.3887863733278541E+001          8.2307213550697617E-002          4.6672982913952515E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          7.4505973001760666E+027          1.3917681189174541E+025          1.3163595977706997E+024          2.4376720014975283E+021 
                             537          3.3610524505655337E+006          4.1643790059557182E+002          9.3292611573336751E+002          5.7615504505152956E+001          5.5770613806521425E+001          1.7712328602490826E+000          1.0706047153222517E+001          3.5087962887966376E+002          3.5613625222594135E+002         -9.9495202139290750E-001         -9.6993833936784868E-001          3.0926192129389541E+001          3.1949229896223851E+001         -9.8999999999999986E+001         -4.5466904672963153E+000         -6.2225136661231879E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5466904672963153E+000         -6.2225136661231879E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.3013797086753463E+055          5.1849533529132032E+050          9.3830994354035413E+050          2.3015253892032294E+055         -3.4700841597610922E+041          0.0000000000000000E+000         -4.9986343605416654E+031         -3.4700841592636871E+041          2.4584554033628552E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7652847429120964E+001          1.3894816172267454E+001          8.2105787595507740E-002          4.6637928220089053E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          7.5879471783489625E+027          1.4189234461289612E+025          1.3336633846690823E+024          2.4770097048698985E+021 
                             538          3.3630559857133664E+006          4.1719793718572367E+002          9.3377669441937178E+002          5.7613384533335648E+001          5.5669360352891665E+001          1.7686451751320116E+000          1.0710236050673211E+001          3.5105597391005546E+002          3.5660521224521312E+002         -9.9496192827761099E-001         -9.6996612589243791E-001          3.0870020092911979E+001          3.1948028985613316E+001         -9.8999999999999986E+001         -4.5522767964219542E+000         -6.2222862836134718E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5522767964219542E+000         -6.2222862836134718E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2992094814107827E+055          5.1608767934310252E+050          9.3797886622991665E+050          2.2993548880653401E+055         -3.4323906773242338E+041          0.0000000000000000E+000         -4.9613828674445704E+031         -3.4323906768305542E+041          2.4584685096463763E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7657890342961352E+001          1.3895480734384229E+001          8.2737696151180082E-002          4.6610054284389912E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          7.7302917593940464E+027          1.4354956435635336E+025          1.3518112215284720E+024          2.4808029534249235E+021 
                             539          3.3650296814280464E+006          4.1793907560610620E+002          9.3460538689867963E+002          5.7611293344383597E+001          5.5570921328681131E+001          1.7660963600285740E+000          1.0714432869660074E+001          3.5122763148360070E+002          3.5706229185456078E+002         -9.9497164743967181E-001         -9.6999281886079336E-001          3.0815410084210903E+001          3.1946845354400832E+001         -9.8999999999999986E+001         -4.5580079524385271E+000         -6.2220637891384687E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5580079524385271E+000         -6.2220637891384687E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2970955832737446E+055          5.1377585382847577E+050          9.3765269723814248E+050          2.2972407261288511E+055         -3.3938474862697765E+041          0.0000000000000000E+000         -4.9253708091256034E+031         -3.3938474857796818E+041          2.4425511651482893E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7661784493317910E+001          1.3898127985141342E+001          8.3327288817977366E-002          4.6586736074292434E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          7.8766994950066614E+027          1.4484250567243329E+025          1.3675814011020582E+024          2.4959709191238116E+021 
                             540          3.3669740283486624E+006          4.1866181384980325E+002          9.3541280677749478E+002          5.7609230591778960E+001          5.5475208034892248E+001          1.7635651979408664E+000          1.0718560146090702E+001          3.5139474275782931E+002          3.5750781265055798E+002         -9.9498124193862436E-001         -9.7001866877642906E-001          3.0762312838746819E+001          3.1945678739035124E+001         -9.8999999999999986E+001         -4.5637017649241498E+000         -6.2218460643078268E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5637017649241498E+000         -6.2218460643078268E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2950364172047183E+055          5.1155434771046645E+050          9.3733137503279835E+050          2.2951813057769925E+055         -3.3558773568513452E+041          0.0000000000000000E+000         -4.8905531354808191E+031         -3.3558773563647443E+041          2.4543589625579224E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7665446468575158E+001          1.3896154856765275E+001          8.3199769644344584E-002          4.6533597889375217E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          8.1309451797907901E+027          1.4606898264236462E+025          1.3830897996755544E+024          2.4846567058393363E+021 
                             541          3.3688891810386409E+006          4.1936660957946140E+002          9.3619951911523833E+002          5.7607196271461987E+001          5.5382138255055708E+001          1.7610224655262616E+000          1.0722628425705331E+001          3.5155743713428967E+002          3.5794207132287397E+002         -9.9499079729366224E-001         -9.7004367665953073E-001          3.0710682692867781E+001          3.1944529071286315E+001         -9.8999999999999986E+001         -4.5693000526854934E+000         -6.2216310563835506E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5693000526854934E+000         -6.2216310563835506E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2930305113635430E+055          5.0940083281125983E+050          9.3701466254113115E+050          2.2931751529130782E+055         -3.3189109680878495E+041          0.0000000000000000E+000         -4.8568818308547424E+031         -3.3189109676045956E+041          2.4343044543059968E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7670410901974726E+001          1.3900017519396853E+001          8.2622794739372146E-002          4.6504706117664241E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          8.2879090459301423E+027          1.4774828138636930E+025          1.3994664507299296E+024          2.5068540810038435E+021 
                             542          3.3707752829443659E+006          4.2005345942010484E+002          9.3696557193376941E+002          5.7605190336664513E+001          5.5291693092661106E+001          1.7585058145546111E+000          1.0726706690239968E+001          3.5171574029349154E+002          3.5836507605966790E+002         -9.9500020723244520E-001         -9.7006765612267987E-001          3.0660509126466309E+001          3.1943396290817514E+001         -9.8999999999999986E+001         -4.5750901815490277E+000         -6.2214194015015254E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5750901815490277E+000         -6.2214194015015254E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2910777187874812E+055          5.0730306215569410E+050          9.3670269641068868E+050          2.2912221193633379E+055         -3.2807975018857774E+041          0.0000000000000000E+000         -4.8243198752319578E+031         -3.2807975014057507E+041          2.4052414299401120E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7673888766588497E+001          1.3904819333656089E+001          8.2630950965404112E-002          4.6492732647024526E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          8.4495525464283879E+027          1.4893621149840427E+025          1.4156192780295018E+024          2.5347251239303958E+021 
                             543          3.3726328691460062E+006          4.2072345144747237E+002          9.3771222708094126E+002          5.7603212441259146E+001          5.5203708128539297E+001          1.7559334702535923E+000          1.0730575978707883E+001          3.5186991939833337E+002          3.5877751485315480E+002         -9.9500970849325199E-001         -9.7009128071166939E-001          3.0611700861704236E+001          3.1942280105879600E+001         -9.8999999999999986E+001         -4.5804556085824366E+000         -6.2212128186799651E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5804556085824366E+000         -6.2212128186799651E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2891747871055580E+055          5.0527173143188217E+050          9.3639549070869332E+050          2.2893189538277721E+055         -3.2461059032651755E+041          0.0000000000000000E+000         -4.7928259208955790E+031         -3.2461059027882950E+041          2.4021533571783505E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7677143017577599E+001          1.3905395107643871E+001          8.4128485035000339E-002          4.6459750832819213E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          8.6154758868992700E+027          1.5005641049214253E+025          1.4326666534924300E+024          2.5380878114926242E+021 
                             544          3.3744627545489562E+006          4.2137739418057055E+002          9.3844043015013563E+002          5.7601261866425972E+001          5.5118058713044661E+001          1.7534067982110817E+000          1.0734448904881370E+001          3.5202017831017139E+002          3.5917989922186308E+002         -9.9501901622052435E-001         -9.7011400435231265E-001          3.0564188696539645E+001          3.1941180040645637E+001         -9.8999999999999986E+001         -4.5856190707852713E+000         -6.2210054531572174E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5856190707852713E+000         -6.2210054531572174E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2873192763988886E+055          5.0333830297798733E+050          9.3609277089089199E+050          2.2874632195062755E+055         -3.2131280688395876E+041          0.0000000000000000E+000         -4.7623337477274799E+031         -3.2131280683657324E+041          2.3779517864635860E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7679266964263821E+001          1.3909947781584147E+001          8.3876561963521903E-002          4.6454547172397809E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          8.7867724248751269E+027          1.5079206899588273E+025          1.4460878071968830E+024          2.5648343266550413E+021 
                             545          3.3762574426369159E+006          4.2201253845964499E+002          9.3914716699051803E+002          5.7599346570775118E+001          5.5035088157444306E+001          1.7509066676650986E+000          1.0738192999327548E+001          3.5216591001069918E+002          3.5957054639389378E+002         -9.9502817672610078E-001         -9.7013606062281776E-001          3.0518163116075591E+001          3.1940100631755101E+001         -9.8999999999999986E+001         -4.5909897058080977E+000         -6.2208029894360024E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5909897058080977E+000         -6.2208029894360024E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2855188610478426E+055          5.0146805258280767E+050          9.3579594896928717E+050          2.2856625874479978E+055         -3.1788657790580218E+041          0.0000000000000000E+000         -4.7328481070062262E+031         -3.1788657785871133E+041          2.3765659421829516E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7683913740539897E+001          1.3910585203545747E+001          8.5828942817553044E-002          4.6430915310388249E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          8.9625247458177764E+027          1.5241414579300092E+025          1.4615693021895526E+024          2.5686015448812953E+021 
                             546          3.3779932634118153E+006          4.2262110001705707E+002          9.3982383632575227E+002          5.7597491612568490E+001          5.4955790853177405E+001          1.7484848251654150E+000          1.0741799244346959E+001          3.5230535455580264E+002          3.5994468549785557E+002         -9.9503701887423779E-001         -9.7015708335993489E-001          3.0474175879416354E+001          3.1939056146130181E+001         -9.8999999999999986E+001         -4.5961782020114681E+000         -6.2206024146157812E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.5961782020114681E+000         -6.2206024146157812E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2837954627840605E+055          4.9972888868234481E+050          9.3550881656290917E+050          2.2839389865545849E+055         -3.1460761713899262E+041          0.0000000000000000E+000         -4.7045594173953484E+031         -3.1460761709218591E+041          2.3887279945845877E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7689114075127954E+001          1.3908675624372565E+001          8.3527582374234688E-002          4.6399727102112365E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          9.1429976423372949E+027          1.5425015567297518E+025          1.4767809498601553E+024          2.5573322781632737E+021 
                             547          3.3796505355338384E+006          4.2319674347891561E+002          9.4046346731938661E+002          5.7595718000819708E+001          5.4880964495430433E+001          1.7460765993753458E+000          1.0745482020551499E+001          3.5243709258715404E+002          3.6029844152956468E+002         -9.9504570706063367E-001         -9.7017616291945641E-001          3.0432669549536307E+001          3.1938058478056984E+001         -9.8999999999999986E+001         -4.6012794914937709E+000         -6.2204077504912849E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6012794914937709E+000         -6.2204077504912849E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2821668206353285E+055          4.9804968280546862E+050          9.3523458119520673E+050          2.2823101490617286E+055         -3.1140121966479748E+041          0.0000000000000000E+000         -4.6777692825571125E+031         -3.1140121961825542E+041          2.3563956833592070E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7691938435195954E+001          1.3914803998127269E+001          8.5596732891451602E-002          4.6389299036302251E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          9.3271336195216129E+027          1.5525656419979894E+025          1.4903415280957233E+024          2.5936748688717403E+021 
                             548          3.3812266255461937E+006          4.2373945810019865E+002          9.4106612220266129E+002          5.7594028919558724E+001          5.4810579779021971E+001          1.7437251534986189E+000          1.0748797364871944E+001          3.5256114989844673E+002          3.6063183221011872E+002         -9.9505411996188220E-001         -9.7019454078970691E-001          3.0393627768478559E+001          3.1937109290313224E+001         -9.8999999999999986E+001         -4.6060513952848483E+000         -6.2202288951089990E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6060513952848483E+000         -6.2202288951089990E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2806327163338114E+055          4.9651469946484576E+050          9.3497378952391219E+050          2.2807758651827103E+055         -3.0843406299418602E+041          0.0000000000000000E+000         -4.6526256844670991E+031         -3.0843406294789577E+041          2.3600510463325672E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7698849868283240E+001          1.3914272711292167E+001          8.5992877696482783E-002          4.6382691756746847E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          9.5148814717221078E+027          1.5774710732953532E+025          1.5044086039474292E+024          2.5905038804162288E+021 
                             549          3.3827262259930340E+006          4.2425154823200199E+002          9.4163442641082827E+002          5.7592419718745226E+001          5.4744310248995440E+001          1.7415953628788270E+000          1.0751979897102228E+001          3.5267807940690375E+002          3.6094629408222659E+002         -9.9506179866407440E-001         -9.7021169056620704E-001          3.0356869309621032E+001          3.1936205802481034E+001         -9.8999999999999986E+001         -4.6106182663787560E+000         -6.2200532531227291E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6106182663787560E+000         -6.2200532531227291E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2791864003142369E+055          4.9508185536292998E+050          9.3472568360836588E+050          2.2793293810681339E+055         -3.0561600862297085E+041          0.0000000000000000E+000         -4.6290609736094054E+031         -3.0561600857691646E+041          2.3620838088500949E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7700735773179748E+001          1.3913202441235407E+001          8.7260664830575888E-002          4.6374963163169869E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          9.7055967019330828E+027          1.5843360674951450E+025          1.5190922138405875E+024          2.5841277339309902E+021 
                             550          3.3841565085672373E+006          4.2473641646515722E+002          9.4217221276530518E+002          5.7590883115204328E+001          5.4681690638276997E+001          1.7395746434090200E+000          1.0755026473217887E+001          3.5278867665787777E+002          3.6124393815724136E+002         -9.9506907460894500E-001         -9.7022780083707183E-001          3.0322135949334712E+001          3.1935343748115233E+001         -9.8999999999999986E+001         -4.6146750462055133E+000         -6.2198871918153094E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6146750462055133E+000         -6.2198871918153094E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2778180525590591E+055          4.9375248392667594E+050          9.3448906198445665E+050          2.2779608767136503E+055         -3.0315385882642033E+041          0.0000000000000000E+000         -4.6069287231772779E+031         -3.0315385878058433E+041          2.3328089057402396E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7702343860009368E+001          1.3918797711882611E+001          8.8608083778852764E-002          4.6373464223666372E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          9.8968962331301647E+027          1.5902133529467555E+025          1.5295265675056562E+024          2.6176359574110669E+021 
                             551          3.3855253377175182E+006          4.2519691455233948E+002          9.4268269218437661E+002          5.7589410964542033E+001          5.4622333648800300E+001          1.7375395049013482E+000          1.0757938678201352E+001          3.5289361359559615E+002          3.6152652747163188E+002         -9.9507630787874635E-001         -9.7024301714887162E-001          3.0289212747227761E+001          3.1934518431745122E+001         -9.8999999999999986E+001         -4.6188471772430368E+000         -6.2197287858645449E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6188471772430368E+000         -6.2197287858645449E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2765194536239518E+055          4.9251584663971734E+050          9.3426264746243676E+050          2.2766621314733618E+055         -3.0061750170292673E+041          0.0000000000000000E+000         -4.5860660994760299E+031         -3.0061750165729971E+041          2.3362127034206138E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7706597994059500E+001          1.3918528365824194E+001          8.8693438595204510E-002          4.6377340175407017E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          9.9591903407537177E+027          1.6058668385645808E+025          1.5418469801754180E+024          2.6160130232757712E+021 
                             552          3.3868398445878159E+006          4.2563598814200429E+002          9.4316917029568458E+002          5.7587995878623879E+001          5.4565842326696526E+001          1.7356265909889323E+000          1.0760722546436117E+001          3.5299357578711715E+002          3.6179588384182136E+002         -9.9508312130859955E-001         -9.7025747658549721E-001          3.0257879423909909E+001          3.1933725592054188E+001         -9.8999999999999986E+001         -4.6227564002366206E+000         -6.2195774767399321E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6227564002366206E+000         -6.2195774767399321E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2752821486207887E+055          4.9134407976961324E+050          9.3404527854810180E+050          2.2754246875566205E+055         -2.9826505421196158E+041          0.0000000000000000E+000         -4.5663280990539619E+031         -2.9826505416653034E+041          2.3203038702842044E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7708770296514757E+001          1.3921630878434680E+001          8.9171661910959085E-002          4.6376736859962980E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.0153801934986249E+028          1.6139193641922708E+025          1.5524478390311271E+024          2.6347682071202439E+021 
                             553          3.3881056676975396E+006          4.2605594386578070E+002          9.4363423682258679E+002          5.7586632000944654E+001          5.4511905507702849E+001          1.7337120825940255E+000          1.0763454412297229E+001          3.5308910088455309E+002          3.6205343391333230E+002         -9.9508987369405977E-001         -9.7027108872864942E-001          3.0227963311163403E+001          3.1932961857149692E+001         -9.8999999999999986E+001         -4.6264678588808623E+000         -6.2194303808419118E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6264678588808623E+000         -6.2194303808419118E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2740995142671867E+055          4.9023490615880418E+050          9.3383599416523106E+050          2.2742419213572189E+055         -2.9605059232129920E+041          0.0000000000000000E+000         -4.5475812922137263E+031         -2.9605059227605636E+041          2.3296572654435825E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7713406568686100E+001          1.3919721094213768E+001          9.0475748717534943E-002          4.6396391411169879E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.0350387671959950E+028          1.6312409098386947E+025          1.5638602179806729E+024          2.6232074078236694E+021 
                             554          3.3893277745534102E+006          4.2645871972054329E+002          9.4408006712158920E+002          5.7585314167958238E+001          5.4460262215857746E+001          1.7319400223770298E+000          1.0766016739002675E+001          3.5318064107305457E+002          3.6230037552455110E+002         -9.9509616377297760E-001         -9.7028427938167250E-001          3.0199319595436798E+001          3.1932224264161409E+001         -9.8999999999999986E+001         -4.6300798255073250E+000         -6.2192924008774462E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6300798255073250E+000         -6.2192924008774462E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2729659887917783E+055          4.8919155267528878E+050          9.3363405567145588E+050          2.2731082713526129E+055         -2.9390743243014223E+041          0.0000000000000000E+000         -4.5297185721780274E+031         -2.9390743238507754E+041          2.3250067078971562E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7716921628406894E+001          1.3920822399345095E+001          9.0388191008267782E-002          4.6375738499344271E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.0413124678266133E+028          1.6444972981343902E+025          1.5736283821220343E+024          2.6298679065634265E+021 
                             555          3.3905107358809873E+006          4.2684607868002945E+002          9.4450863774012782E+002          5.7584037589062554E+001          5.4410676027065470E+001          1.7299876836392738E+000          1.0768418432451551E+001          3.5326860679116351E+002          3.6253779758076934E+002         -9.9510291135305451E-001         -9.7029711521306283E-001          3.0171817092324783E+001          3.1931510071856287E+001         -9.8999999999999986E+001         -4.6335983247586423E+000         -6.2191553805668267E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6335983247586423E+000         -6.2191553805668267E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2718765211992150E+055          4.8819179163807578E+050          9.3343852845909661E+050          2.2720186842312246E+055         -2.9183154412610825E+041          0.0000000000000000E+000         -4.5126479608211454E+031         -2.9183154408121311E+041          2.3133998724616885E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7717839941135313E+001          1.3923343737946977E+001          9.1538371983532513E-002          4.6387038101773281E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.0612765759189482E+028          1.6479782554206272E+025          1.5843235538449940E+024          2.6451802646272672E+021 
                             556          3.3916580810752967E+006          4.2721944600753142E+002          9.4492154740213448E+002          5.7582798577407644E+001          5.4362955349195410E+001          1.7281837600432501E+000          1.0770785097493739E+001          3.5335332971473071E+002          3.6276658111104285E+002         -9.9510919067484538E-001         -9.7030932379574175E-001          3.0145349495095953E+001          3.1930817168999976E+001         -9.8999999999999986E+001         -4.6369795837890360E+000         -6.2190217493243454E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -4.6369795837890360E+000         -6.2190217493243454E+000          1.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000         -9.8999999999999986E+001          0.0000000000000000E+000          2.2708270255846695E+055          4.8724474135222344E+050          9.3324896353722278E+050          2.2709690749551583E+055         -2.8985112568302084E+041          0.0000000000000000E+000         -4.4962895731312136E+031         -2.8985112563829105E+041          2.3311397008955989E+029          0.0000000000000000E+000          0.0000000000000000E+000                                2          1.0000000000000000E+000          1.7719492213380658E+001          1.3919687699494521E+001          9.1362040426015770E-002          4.6359753825874117E-001                                2                                0          0.0000000000000000E+000          0.0000000000000000E+000          1.0818630783423538E+028          1.6542599262007137E+025          1.5934606015392082E+024          2.6230057061888704E+021 
